#id: 3223230345
#name: H.sapiens - Brain (Integrated)
#score: 24.07
#description: integrated dataset: weighted average of all H.sapiens BRAIN, Interaction consistency score: 24.07, Coverage: 57
#organ: BRAIN
#integrated: true
#coverage: 57
#publication_year: 2021
#filename: 9606-BRAIN-integrated.txt
#
#internal_id	string_external_id	abundance
4435788	9606.ENSP00000267884	247
4433153	9606.ENSP00000221418	246
4445991	9606.ENSP00000375978	246
4449349	9606.ENSP00000426119	245
4446299	9606.ENSP00000378161	245
4435671	9606.ENSP00000265983	245
4436512	9606.ENSP00000282878	245
4448802	9606.ENSP00000415840	245
4432947	9606.ENSP00000216330	245
4442908	9606.ENSP00000356520	244
4449097	9606.ENSP00000420195	244
4435205	9606.ENSP00000263168	243
4440659	9606.ENSP00000335304	243
4448459	9606.ENSP00000407586	243
4444997	9606.ENSP00000367309	242
4448088	9606.ENSP00000399805	242
4443358	9606.ENSP00000358635	240
4441156	9606.ENSP00000341524	240
4437667	9606.ENSP00000300413	239
4450405	9606.ENSP00000452780	239
4447724	9606.ENSP00000392043	239
4444601	9606.ENSP00000364805	238
4441195	9606.ENSP00000341885	238
4448994	9606.ENSP00000418868	236
4450605	9606.ENSP00000458770	235
4439848	9606.ENSP00000326381	235
4445095	9606.ENSP00000367923	235
4448304	9606.ENSP00000404121	235
4437917	9606.ENSP00000302961	235
4434352	9606.ENSP00000254301	234
4433069	9606.ENSP00000219207	233
4446397	9606.ENSP00000378743	233
4439894	9606.ENSP00000327054	233
4446463	9606.ENSP00000379191	233
4437273	9606.ENSP00000296412	232
4446568	9606.ENSP00000379838	232
4448639	9606.ENSP00000412189	232
4447764	9606.ENSP00000392718	230
4440987	9606.ENSP00000339795	230
4447148	9606.ENSP00000384638	229
4434248	9606.ENSP00000252711	229
4448968	9606.ENSP00000418529	228
4441587	9606.ENSP00000346088	228
4433029	9606.ENSP00000217901	228
4449498	9606.ENSP00000429301	228
4446640	9606.ENSP00000380308	227
4438431	9606.ENSP00000308610	227
4444285	9606.ENSP00000363018	226
4449557	9606.ENSP00000430706	226
4443345	9606.ENSP00000358548	226
4433974	9606.ENSP00000246151	226
4440978	9606.ENSP00000339720	225
4440206	9606.ENSP00000330737	225
4449928	9606.ENSP00000440045	224
4438576	9606.ENSP00000310275	224
4446452	9606.ENSP00000379138	224
4437537	9606.ENSP00000299138	224
4450713	9606.ENSP00000463559	223
4442938	9606.ENSP00000356652	223
4435770	9606.ENSP00000267512	223
4440740	9606.ENSP00000336829	222
4432597	9606.ENSP00000014930	222
4448921	9606.ENSP00000417656	222
4438747	9606.ENSP00000312066	221
4438215	9606.ENSP00000306362	221
4432930	9606.ENSP00000216218	221
4435106	9606.ENSP00000262570	221
4439701	9606.ENSP00000324628	220
4432879	9606.ENSP00000215829	220
4435471	9606.ENSP00000264663	220
4449433	9606.ENSP00000428209	219
4451340	9606.ENSP00000478892	218
4446400	9606.ENSP00000378769	218
4442543	9606.ENSP00000354791	218
4444623	9606.ENSP00000364935	218
4433027	9606.ENSP00000217652	218
4447473	9606.ENSP00000387123	218
4437038	9606.ENSP00000293831	217
4447414	9606.ENSP00000386717	216
4438543	9606.ENSP00000309830	216
4433204	9606.ENSP00000222120	215
4438368	9606.ENSP00000307889	215
4440975	9606.ENSP00000339659	215
4444038	9606.ENSP00000361927	214
4443646	9606.ENSP00000360021	214
4443033	9606.ENSP00000357076	214
4449184	9606.ENSP00000421725	213
4437324	9606.ENSP00000296684	212
4434227	9606.ENSP00000252486	211
4432924	9606.ENSP00000216181	210
4451534	9606.ENSP00000480853	210
4438183	9606.ENSP00000305995	209
4441043	9606.ENSP00000340454	209
4441808	9606.ENSP00000348170	209
4437471	9606.ENSP00000298251	209
4437386	9606.ENSP00000297283	208
4448185	9606.ENSP00000401564	208
4442663	9606.ENSP00000355387	208
4442356	9606.ENSP00000353444	207
4441585	9606.ENSP00000346067	207
4435635	9606.ENSP00000265717	207
4435552	9606.ENSP00000265077	206
4443961	9606.ENSP00000361626	206
4446327	9606.ENSP00000378306	206
4447225	9606.ENSP00000385385	206
4451578	9606.ENSP00000481314	206
4441579	9606.ENSP00000346027	206
4436240	9606.ENSP00000276689	205
4433223	9606.ENSP00000222374	205
4443455	9606.ENSP00000359098	205
4451031	9606.ENSP00000472469	204
4433817	9606.ENSP00000242315	204
4436858	9606.ENSP00000290354	204
4444293	9606.ENSP00000363054	204
4438817	9606.ENSP00000312734	204
4446348	9606.ENSP00000378394	203
4436035	9606.ENSP00000272519	203
4437656	9606.ENSP00000300231	203
4440344	9606.ENSP00000332287	202
4439958	9606.ENSP00000327832	202
4446598	9606.ENSP00000380033	202
4441578	9606.ENSP00000346015	201
4436840	9606.ENSP00000290158	201
4442743	9606.ENSP00000355759	201
4441581	9606.ENSP00000346037	201
4436075	9606.ENSP00000273359	200
4439898	9606.ENSP00000327116	200
4439527	9606.ENSP00000322450	200
4450384	9606.ENSP00000452123	199
4441276	9606.ENSP00000342710	199
4446141	9606.ENSP00000377036	199
4434340	9606.ENSP00000254079	198
4433278	9606.ENSP00000223321	198
4449429	9606.ENSP00000428085	198
4446042	9606.ENSP00000376345	197
4442041	9606.ENSP00000350364	197
4444402	9606.ENSP00000363624	197
4437932	9606.ENSP00000303145	197
4449721	9606.ENSP00000434727	196
4434217	9606.ENSP00000252245	196
4435028	9606.ENSP00000262193	195
4448385	9606.ENSP00000405965	195
4442354	9606.ENSP00000353414	195
4451301	9606.ENSP00000478479	194
4433490	9606.ENSP00000230050	194
4441562	9606.ENSP00000345848	194
4445602	9606.ENSP00000371230	194
4447016	9606.ENSP00000383392	194
4446465	9606.ENSP00000379203	193
4433286	9606.ENSP00000223500	193
4446900	9606.ENSP00000382177	193
4449261	9606.ENSP00000423673	193
4445657	9606.ENSP00000371594	193
4438190	9606.ENSP00000306099	193
4451799	9606.ENSP00000483688	193
4445839	9606.ENSP00000373905	193
4442930	9606.ENSP00000356602	192
4433021	9606.ENSP00000217426	192
4451552	9606.ENSP00000481022	191
4442818	9606.ENSP00000356110	190
4436864	9606.ENSP00000290401	190
4442507	9606.ENSP00000354632	189
4440118	9606.ENSP00000329662	189
4445713	9606.ENSP00000372155	188
4433926	9606.ENSP00000245304	188
4434938	9606.ENSP00000261735	187
4433467	9606.ENSP00000229379	187
4447942	9606.ENSP00000396722	187
4434674	9606.ENSP00000259037	187
4439640	9606.ENSP00000323856	186
4439219	9606.ENSP00000318687	186
4435108	9606.ENSP00000262584	186
4433026	9606.ENSP00000217515	186
4450219	9606.ENSP00000447053	185
4433130	9606.ENSP00000220764	185
4451050	9606.ENSP00000472985	185
4443066	9606.ENSP00000357206	185
4447479	9606.ENSP00000387176	184
4441514	9606.ENSP00000345361	184
4444380	9606.ENSP00000363500	184
4436800	9606.ENSP00000289228	184
4449154	9606.ENSP00000421076	183
4443956	9606.ENSP00000361602	183
4443502	9606.ENSP00000359345	183
4437797	9606.ENSP00000301785	182
4438569	9606.ENSP00000310219	182
4449475	9606.ENSP00000428895	182
4435230	9606.ENSP00000263270	182
4446851	9606.ENSP00000381717	181
4445447	9606.ENSP00000370125	181
4440409	9606.ENSP00000332887	181
4443740	9606.ENSP00000360473	181
4442348	9606.ENSP00000353375	180
4450531	9606.ENSP00000456226	180
4433299	9606.ENSP00000224807	180
4441964	9606.ENSP00000349722	179
4433635	9606.ENSP00000234677	179
4439256	9606.ENSP00000319096	179
4446520	9606.ENSP00000379506	179
4446783	9606.ENSP00000381216	179
4441611	9606.ENSP00000346300	179
4438771	9606.ENSP00000312293	178
4449060	9606.ENSP00000419665	178
4447216	9606.ENSP00000385269	178
4450086	9606.ENSP00000443495	177
4433080	9606.ENSP00000219313	177
4451457	9606.ENSP00000480150	177
4433672	9606.ENSP00000236959	177
4432626	9606.ENSP00000044462	177
4439185	9606.ENSP00000318176	176
4450472	9606.ENSP00000454746	176
4436448	9606.ENSP00000281828	176
4445531	9606.ENSP00000370724	176
4442518	9606.ENSP00000354681	176
4433764	9606.ENSP00000240185	176
4451226	9606.ENSP00000477639	176
4434884	9606.ENSP00000261479	176
4442260	9606.ENSP00000352522	176
4445536	9606.ENSP00000370745	176
4448121	9606.ENSP00000400433	175
4445150	9606.ENSP00000368314	175
4436415	9606.ENSP00000281154	175
4451160	9606.ENSP00000476252	175
4434513	9606.ENSP00000256854	175
4437662	9606.ENSP00000300291	175
4432741	9606.ENSP00000184266	175
4433244	9606.ENSP00000222673	174
4437427	9606.ENSP00000297632	174
4443406	9606.ENSP00000358857	174
4434134	9606.ENSP00000250495	174
4437483	9606.ENSP00000298316	174
4438214	9606.ENSP00000306361	173
4441178	9606.ENSP00000341737	173
4449070	9606.ENSP00000419879	173
4433350	9606.ENSP00000226004	173
4446805	9606.ENSP00000381386	173
4447854	9606.ENSP00000394496	173
4447869	9606.ENSP00000394863	172
4444540	9606.ENSP00000364490	172
4437600	9606.ENSP00000299736	172
4436274	9606.ENSP00000278193	172
4450720	9606.ENSP00000463784	172
4446475	9606.ENSP00000379256	172
4433199	9606.ENSP00000222005	171
4444141	9606.ENSP00000362339	171
4443602	9606.ENSP00000359719	171
4442633	9606.ENSP00000355228	170
4438950	9606.ENSP00000314733	170
4452092	9606.ENSP00000485630	170
4438562	9606.ENSP00000310129	170
4438947	9606.ENSP00000314649	169
4450850	9606.ENSP00000467466	169
4434574	9606.ENSP00000257860	169
4435167	9606.ENSP00000262942	169
4437293	9606.ENSP00000296503	169
4443779	9606.ENSP00000360664	169
4444000	9606.ENSP00000361777	169
4445412	9606.ENSP00000369915	168
4444449	9606.ENSP00000363899	168
4446516	9606.ENSP00000379475	167
4437762	9606.ENSP00000301457	167
4440717	9606.ENSP00000336687	167
4433173	9606.ENSP00000221566	166
4445030	9606.ENSP00000367498	166
4436060	9606.ENSP00000273130	166
4439456	9606.ENSP00000321544	166
4445483	9606.ENSP00000370394	165
4436373	9606.ENSP00000280346	165
4444198	9606.ENSP00000362592	165
4434493	9606.ENSP00000256509	165
4433613	9606.ENSP00000234038	164
4437255	9606.ENSP00000296255	164
4438327	9606.ENSP00000307508	164
4446208	9606.ENSP00000377532	163
4446939	9606.ENSP00000382595	163
4448134	9606.ENSP00000400717	163
4450801	9606.ENSP00000466134	163
4438256	9606.ENSP00000306788	162
4433337	9606.ENSP00000225792	162
4446300	9606.ENSP00000378163	162
4442966	9606.ENSP00000356807	162
4445840	9606.ENSP00000373918	161
4443629	9606.ENSP00000359910	161
4434846	9606.ENSP00000261263	161
4437466	9606.ENSP00000298198	161
4436605	9606.ENSP00000284878	161
4443931	9606.ENSP00000361475	161
4443409	9606.ENSP00000358866	160
4436053	9606.ENSP00000273047	160
4443063	9606.ENSP00000357189	160
4445997	9606.ENSP00000376048	160
4451106	9606.ENSP00000474534	159
4433025	9606.ENSP00000217456	159
4448405	9606.ENSP00000406209	159
4438147	9606.ENSP00000305653	159
4449181	9606.ENSP00000421592	159
4435998	9606.ENSP00000272067	159
4445179	9606.ENSP00000368528	159
4445273	9606.ENSP00000369127	158
4434945	9606.ENSP00000261772	158
4449067	9606.ENSP00000419782	158
4434085	9606.ENSP00000249071	157
4448339	9606.ENSP00000404854	157
4449011	9606.ENSP00000419088	157
4438182	9606.ENSP00000305988	157
4451808	9606.ENSP00000483786	157
4446145	9606.ENSP00000377047	156
4437833	9606.ENSP00000302194	156
4438184	9606.ENSP00000306003	156
4445875	9606.ENSP00000374332	156
4446070	9606.ENSP00000376506	155
4447686	9606.ENSP00000391249	155
4441603	9606.ENSP00000346240	155
4433393	9606.ENSP00000227524	155
4439814	9606.ENSP00000326031	155
4434476	9606.ENSP00000256383	155
4442218	9606.ENSP00000352162	154
4443584	9606.ENSP00000359645	154
4449110	9606.ENSP00000420311	154
4450826	9606.ENSP00000466897	154
4434389	9606.ENSP00000254846	153
4447269	9606.ENSP00000385757	153
4441819	9606.ENSP00000348316	153
4444778	9606.ENSP00000365950	153
4445479	9606.ENSP00000370372	152
4443002	9606.ENSP00000356972	152
4433007	9606.ENSP00000217244	152
4450126	9606.ENSP00000444645	152
4451433	9606.ENSP00000479910	152
4437782	9606.ENSP00000301656	152
4448829	9606.ENSP00000416429	151
4438521	9606.ENSP00000309591	151
4443565	9606.ENSP00000359567	151
4435562	9606.ENSP00000265131	151
4441182	9606.ENSP00000341779	151
4446257	9606.ENSP00000377823	151
4441169	9606.ENSP00000341625	151
4448965	9606.ENSP00000418447	150
4444951	9606.ENSP00000367050	150
4432817	9606.ENSP00000205948	150
4435830	9606.ENSP00000268607	150
4437702	9606.ENSP00000300935	150
4450313	9606.ENSP00000450524	150
4439353	9606.ENSP00000320309	150
4447086	9606.ENSP00000384193	149
4446149	9606.ENSP00000377060	149
4433144	9606.ENSP00000221138	149
4443076	9606.ENSP00000357283	149
4439288	9606.ENSP00000319531	149
4450254	9606.ENSP00000448220	149
4434006	9606.ENSP00000246957	149
4447735	9606.ENSP00000392270	149
4450810	9606.ENSP00000466379	149
4439742	9606.ENSP00000325136	148
4450710	9606.ENSP00000463393	148
4447796	9606.ENSP00000393379	148
4432901	9606.ENSP00000216038	148
4451364	9606.ENSP00000479153	148
4434928	9606.ENSP00000261700	148
4448548	9606.ENSP00000410339	148
4445210	9606.ENSP00000368752	147
4445193	9606.ENSP00000368646	147
4436969	9606.ENSP00000292475	147
4436923	9606.ENSP00000291577	147
4451468	9606.ENSP00000480313	147
4448690	9606.ENSP00000413436	147
4434048	9606.ENSP00000248121	147
4441122	9606.ENSP00000341170	147
4438261	9606.ENSP00000306866	146
4435972	9606.ENSP00000271308	146
4437070	9606.ENSP00000294360	146
4437320	9606.ENSP00000296674	146
4444722	9606.ENSP00000365569	145
4438951	9606.ENSP00000314776	145
4442657	9606.ENSP00000355361	145
4442989	9606.ENSP00000356918	145
4442287	9606.ENSP00000352738	145
4432961	9606.ENSP00000216455	145
4433990	9606.ENSP00000246635	144
4451213	9606.ENSP00000477538	144
4441659	9606.ENSP00000346827	144
4433284	9606.ENSP00000223398	144
4441912	9606.ENSP00000349320	144
4443663	9606.ENSP00000360124	144
4443105	9606.ENSP00000357452	144
4439653	9606.ENSP00000323929	144
4448625	9606.ENSP00000411825	144
4449262	9606.ENSP00000423674	144
4435299	9606.ENSP00000263697	143
4433313	9606.ENSP00000225430	143
4441792	9606.ENSP00000348056	143
4450515	9606.ENSP00000455625	143
4437931	9606.ENSP00000303129	142
4448728	9606.ENSP00000414321	142
4432848	9606.ENSP00000211998	141
4437198	9606.ENSP00000295834	141
4434323	9606.ENSP00000253792	141
4449435	9606.ENSP00000428223	141
4437092	9606.ENSP00000294742	141
4437695	9606.ENSP00000300784	141
4432660	9606.ENSP00000085068	141
4436660	9606.ENSP00000286091	140
4448147	9606.ENSP00000400906	140
4450340	9606.ENSP00000451080	140
4443997	9606.ENSP00000361765	140
4449978	9606.ENSP00000441158	140
4447993	9606.ENSP00000397798	140
4444891	9606.ENSP00000366672	140
4438801	9606.ENSP00000312625	139
4449493	9606.ENSP00000429216	139
4450306	9606.ENSP00000450353	139
4444414	9606.ENSP00000363676	139
4436619	9606.ENSP00000285093	138
4436105	9606.ENSP00000273986	138
4435550	9606.ENSP00000265073	138
4433502	9606.ENSP00000230431	138
4450285	9606.ENSP00000449404	138
4451937	9606.ENSP00000485133	137
4446670	9606.ENSP00000380479	137
4442848	9606.ENSP00000356236	137
4433162	9606.ENSP00000221476	137
4434131	9606.ENSP00000250448	137
4449937	9606.ENSP00000440246	137
4444940	9606.ENSP00000367001	137
4451417	9606.ENSP00000479708	136
4444279	9606.ENSP00000362987	136
4445553	9606.ENSP00000370882	135
4445770	9606.ENSP00000373215	135
4434608	9606.ENSP00000258198	135
4443067	9606.ENSP00000357218	134
4438560	9606.ENSP00000310117	134
4434716	9606.ENSP00000259632	134
4435518	9606.ENSP00000264933	134
4439216	9606.ENSP00000318646	133
4440872	9606.ENSP00000338481	133
4435025	9606.ENSP00000262187	133
4438504	9606.ENSP00000309474	133
4434797	9606.ENSP00000260665	133
4444990	9606.ENSP00000367265	133
4444249	9606.ENSP00000362803	133
4444191	9606.ENSP00000362566	132
4442443	9606.ENSP00000354251	132
4443667	9606.ENSP00000360141	132
4432860	9606.ENSP00000215565	132
4442404	9606.ENSP00000353826	132
4434931	9606.ENSP00000261712	132
4433978	9606.ENSP00000246194	132
4443936	9606.ENSP00000361512	131
4432997	9606.ENSP00000217121	131
4447403	9606.ENSP00000386636	131
4435864	9606.ENSP00000269141	131
4446406	9606.ENSP00000378812	131
4439914	9606.ENSP00000327336	131
4437302	9606.ENSP00000296526	131
4444748	9606.ENSP00000365745	131
4449013	9606.ENSP00000419117	131
4450905	9606.ENSP00000469240	131
4432692	9606.ENSP00000164139	130
4434406	9606.ENSP00000255039	130
4434347	9606.ENSP00000254193	130
4432654	9606.ENSP00000078429	130
4445100	9606.ENSP00000367939	130
4450992	9606.ENSP00000471455	129
4442688	9606.ENSP00000355500	129
4432975	9606.ENSP00000216605	128
4446913	9606.ENSP00000382327	128
4450692	9606.ENSP00000463058	128
4448198	9606.ENSP00000401802	128
4436892	9606.ENSP00000290921	128
4433089	9606.ENSP00000219439	127
4434021	9606.ENSP00000247271	127
4437139	9606.ENSP00000295266	127
4443123	9606.ENSP00000357555	127
4437196	9606.ENSP00000295822	127
4443963	9606.ENSP00000361634	126
4450231	9606.ENSP00000447488	126
4433686	9606.ENSP00000237530	126
4447058	9606.ENSP00000383949	126
4442112	9606.ENSP00000351155	126
4450804	9606.ENSP00000466214	125
4440857	9606.ENSP00000338258	125
4435176	9606.ENSP00000262982	125
4435113	9606.ENSP00000262623	125
4446258	9606.ENSP00000377833	124
4443791	9606.ENSP00000360718	124
4440016	9606.ENSP00000328358	124
4447823	9606.ENSP00000393887	124
4440600	9606.ENSP00000334836	124
4433486	9606.ENSP00000229922	124
4449613	9606.ENSP00000431984	123
4435700	9606.ENSP00000266458	123
4444194	9606.ENSP00000362576	123
4443983	9606.ENSP00000361711	123
4442520	9606.ENSP00000354687	123
4439132	9606.ENSP00000317468	123
4441383	9606.ENSP00000343966	123
4446966	9606.ENSP00000382840	122
4434098	9606.ENSP00000249442	122
4434851	9606.ENSP00000261303	122
4447356	9606.ENSP00000386284	122
4435386	9606.ENSP00000264161	122
4448936	9606.ENSP00000417898	122
4437568	9606.ENSP00000299427	121
4436690	9606.ENSP00000286713	121
4435616	9606.ENSP00000265563	121
4448494	9606.ENSP00000408695	121
4434481	9606.ENSP00000256429	121
4438643	9606.ENSP00000310901	121
4438891	9606.ENSP00000313877	120
4441947	9606.ENSP00000349594	120
4434499	9606.ENSP00000256593	120
4432546	9606.ENSP00000001008	120
4442843	9606.ENSP00000356218	120
4433283	9606.ENSP00000223369	120
4438120	9606.ENSP00000305355	120
4433831	9606.ENSP00000242784	120
4438909	9606.ENSP00000314067	120
4433079	9606.ENSP00000219302	119
4446675	9606.ENSP00000380514	119
4433621	9606.ENSP00000234256	119
4433793	9606.ENSP00000241052	119
4443009	9606.ENSP00000356989	119
4449634	9606.ENSP00000432568	119
4437470	9606.ENSP00000298248	119
4436673	9606.ENSP00000286371	119
4450885	9606.ENSP00000468690	118
4445142	9606.ENSP00000368265	118
4441613	9606.ENSP00000346340	118
4441824	9606.ENSP00000348381	118
4441729	9606.ENSP00000347532	117
4450378	9606.ENSP00000451962	117
4440998	9606.ENSP00000339835	116
4451186	9606.ENSP00000476960	116
4435169	9606.ENSP00000262948	116
4440130	9606.ENSP00000329797	116
4446137	9606.ENSP00000377015	116
4440851	9606.ENSP00000338185	116
4438596	9606.ENSP00000310491	116
4449694	9606.ENSP00000433999	115
4441591	9606.ENSP00000346127	115
4435143	9606.ENSP00000262812	115
4448102	9606.ENSP00000400057	115
4441637	9606.ENSP00000346577	115
4439096	9606.ENSP00000316950	115
4450307	9606.ENSP00000450385	115
4440009	9606.ENSP00000328326	115
4437544	9606.ENSP00000299166	115
4443591	9606.ENSP00000359675	115
4432984	9606.ENSP00000216802	115
4450281	9606.ENSP00000449270	114
4435055	9606.ENSP00000262306	114
4451553	9606.ENSP00000481029	114
4443212	9606.ENSP00000357879	114
4441958	9606.ENSP00000349679	114
4441728	9606.ENSP00000347507	114
4433476	9606.ENSP00000229633	114
4445590	9606.ENSP00000371152	114
4440099	9606.ENSP00000329403	114
4440213	9606.ENSP00000330862	114
4451590	9606.ENSP00000481554	114
4436405	9606.ENSP00000281031	114
4434119	9606.ENSP00000250101	114
4448488	9606.ENSP00000408526	114
4433181	9606.ENSP00000221801	113
4444059	9606.ENSP00000362021	113
4447873	9606.ENSP00000394936	113
4447392	9606.ENSP00000386541	113
4434483	9606.ENSP00000256441	113
4435111	9606.ENSP00000262613	113
4439881	9606.ENSP00000326817	113
4438858	9606.ENSP00000313420	113
4440958	9606.ENSP00000339467	112
4448024	9606.ENSP00000398495	112
4434629	9606.ENSP00000258418	112
4438084	9606.ENSP00000304891	112
4434912	9606.ENSP00000261601	112
4448883	9606.ENSP00000417240	111
4446231	9606.ENSP00000377696	111
4437363	9606.ENSP00000297071	111
4446248	9606.ENSP00000377789	111
4451118	9606.ENSP00000475027	111
4448092	9606.ENSP00000399888	110
4432834	9606.ENSP00000209875	110
4449878	9606.ENSP00000438689	110
4446656	9606.ENSP00000380402	110
4437933	9606.ENSP00000303147	110
4441576	9606.ENSP00000346001	110
4437696	9606.ENSP00000300811	110
4449234	9606.ENSP00000423014	110
4440464	9606.ENSP00000333551	110
4443402	9606.ENSP00000358840	109
4435463	9606.ENSP00000264639	109
4433596	9606.ENSP00000233627	109
4447684	9606.ENSP00000391211	109
4443006	9606.ENSP00000356982	109
4442480	9606.ENSP00000354511	109
4433725	9606.ENSP00000238875	108
4446176	9606.ENSP00000377298	108
4436494	9606.ENSP00000282499	108
4443517	9606.ENSP00000359393	108
4438505	9606.ENSP00000309477	108
4441661	9606.ENSP00000346839	108
4437830	9606.ENSP00000302160	108
4444614	9606.ENSP00000364883	108
4450185	9606.ENSP00000446099	107
4442561	9606.ENSP00000354878	107
4441072	9606.ENSP00000340684	107
4438740	9606.ENSP00000311984	107
4449706	9606.ENSP00000434412	107
4446347	9606.ENSP00000378368	107
4434748	9606.ENSP00000260118	107
4437091	9606.ENSP00000294740	107
4433629	9606.ENSP00000234396	107
4451061	9606.ENSP00000473172	106
4434353	9606.ENSP00000254322	106
4450742	9606.ENSP00000464342	106
4450332	9606.ENSP00000450909	106
4440296	9606.ENSP00000331748	106
